CONS_NO,g3_score,g3_label,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence
2131983A2387FAEDFA043FB176DA488D,41644.015625,1,1,0.9820149,33,33,0.8043338060379028
46CD68F54D9DCC6E76B673547586B0B7,41745.3046875,1,1,0.8752938,0,32,0.0281635075666461
DD3FAFE2395D65DD19FFBBCC6396F8DE,39850.08984375,1,1,0.87673855,8,32,0.0323960700631141
DE032FADD5CF57BCA9BE559F1166E15E,42204.0390625,1,1,0.973484,10,11,0.4187579452991485
FFDBA3EFEED175E1C1305C8D4813F71B,16265.3203125,1,1,0.4653442,10,25,0.0461301811737939
C56BC1546BCB3EC2FB02110826CA2BF7,35463.46875,1,1,0.9455247,9,9,0.6391136646270752
6B3A5E123C58D03B726E552113A94364,40988.77734375,1,1,0.8252727,7,22,0.0537739350402262
1CC2E8EFE956A89D0A808E7CB2A91159,41123.28515625,1,1,0.98372304,32,33,0.4534775763750076
85D3BE5D59A180099D4BB5018314BE81,42360.33203125,1,1,0.94564724,20,32,0.0675779901928483
A3B7A05BC644A71F57FA214D4ED99C5A,33256.453125,1,1,0.5866283,19,31,0.0425134175098859
DFD52B8BD3BC60A52A8D485040485CF1,41305.265625,1,1,0.79507595,18,32,0.0516463834171493
C34812C302DF555442DA1F8DC5F64642,41858.1640625,1,1,0.9301615,30,31,0.3887305855751037
C35F304E372365CF7760EF11AB0B50D2,41356.3046875,1,1,0.84794486,32,33,0.2658382207155227
62C7D25ABE18B5A48ABF09A9A642FF17,37506.3984375,1,1,0.9640578,32,32,0.706147313117981
FC90BE49A5E554269B8CB2BCCCC92341,42154.00390625,1,1,0.9610786,33,33,0.7316529750823975
4E4B6747368EF1FFE0307DC774B8310B,42060.34375,1,1,0.9733338,19,20,0.4054492861032486
98FE332A77324C152E1519D6C4D463A9,38692.046875,1,1,0.94986075,9,24,0.048784469050588
7F61B640D27FA34CE13EB7DF26A8B1ED,37208.515625,1,1,0.8868473,33,33,0.4366160929203033
3FC69C7D10403D5D1420E3CFF457B5FF,40410.87109375,1,1,0.9771872,33,33,0.6618416905403137
8043D4BD1DF5C3D7C6D1002C2A7DE3BC,41033.78515625,1,1,0.7454056,24,26,0.1113137366871039
0D2051B9DE2A9434B5E62B3E7BC447A2,30626.5,1,1,0.8152535,13,33,0.0406570489562693
DF58F779D27903A9D25D81A78F7761B7,41604.73046875,1,1,0.9192022,0,33,0.0294117644525078
CDF33113E8B81D600A8662760EBAF0C1,40755.03515625,1,1,0.9329549,32,33,0.3327882960438728
6FC1E1229FBEE0382A652FEC7EEBD5A4,42037.46484375,1,1,0.9786911,32,32,0.7541931867599487
29D39C7C3EF48A8CFE0DF1A59FE33EA4,39042.1640625,1,1,0.6788561,9,33,0.0328107749298214
5A5179547CEF0E72FD862D87CDC76421,33880.4296875,1,1,0.55863976,18,31,0.0412695635376232
A1B9C08702585874AB4AABC915908B99,41316.73828125,1,1,0.9313132,32,32,0.5196560025215149
3FFC0B5F9F5C189423F6C2E05AB8AAF2,41490.55078125,1,1,0.95829207,24,24,0.6915457844734192
BC498040EE696C833F89F78BB578B93B,41481.36328125,1,1,0.9371555,32,33,0.3895723521709442
C9017127876A79F818805CD136BF602A,30696.474609375,1,1,0.5344017,11,17,0.0771756289260728
7013543895F25FBE18BF5E0B18EA9B9B,17727.8203125,1,1,0.6794809,2,2,0.2952306568622589
80937F43B6915CA81CA214100DFA43E1,38584.5625,1,1,0.3585307,12,12,0.2072355449199676
10740E05541378EAEFA037A28CDA656F,40898.26953125,1,1,0.99351937,33,33,0.8325836062431335
15B335A7D4BB23AC3AEC3CE19026ED08,42215.63671875,1,1,0.91200435,32,33,0.3449593633413315
91CE5F25F1F076A2A19999085512BB27,25098.36328125,1,1,0.65139717,25,33,0.052262052686678
EDEE9484AB19B06B02D08BE85FA64B9D,37599.46484375,1,1,0.7710819,9,25,0.0462954873766969
B949FC575C06458C5FB34CC8DEFFA041,41140.55078125,1,1,0.795459,8,32,0.0320902770943939
DE9959333D3966C6B13EA1CC1831125E,29268.53515625,1,1,0.098303325,12,16,0.1369419619441032
CAAC6713C38A0EF5B28741FF86E62D76,42295.7421875,1,1,0.90254474,25,32,0.0812662205426022
9A25D8B446137A79E94D3C588FDFD7F2,29150.44140625,1,1,0.21623722,0,5,0.0753666882713635
010EFF7A16C2531920C69D92E8943C99,42336.703125,1,1,0.9492684,31,32,0.3433210551738739
A0CF4D1E9E322192211864A4581DD67E,36569.9765625,1,1,0.8267659,23,33,0.0674063384278931
BC49C5FDF7BB737305EC6F01BBA36AB5,34016.5,1,1,0.35811234,10,15,0.0913588032126426
B85A290CB64F4A800EF290E1C15E4E82,41509.953125,1,1,0.8944437,8,10,0.2527887423833211
BD55D77ECF74A7A3BBAAEF7E85E3810F,36313.46484375,1,1,0.89654917,9,18,0.0700724445283413
6BB1610007F7C8DAAD1E4C55AE24ED17,42180.1015625,1,1,0.9899412,10,10,0.8203470706939697
A810E3128C6B6BF27B552554FC2B0B37,40817.94140625,1,1,0.9375403,9,33,0.0377750330232083
FE4153A71A7296019AC185101703B334,41059.80859375,1,1,0.93345135,16,18,0.247867447634538
A3C11A79F356919F4C4F5339222EEDA3,38155.57421875,1,1,0.81885713,26,33,0.0801375723094679
C81D665A2AED622B41260584F4F926CA,40485.2890625,1,1,0.9641023,24,32,0.0866187575221475
0ED092072678C9568DF82CCFD45F1D7A,42304.1328125,1,1,0.89979386,3,12,0.0781963432906195
556D56AB77CA9C935A205B8BCF6E75AD,40974.1328125,1,1,0.8457797,7,21,0.0543458948222299
08740EC1B717643A54E2D8D1120A0484,40898.63671875,1,1,0.86057574,0,32,0.0286619460252536
BF12840701C492DD83AAF7765948E99F,10291.9423828125,1,1,0.29647747,5,17,0.0498282958108645
4D0DB6B0E19EF683596CFFEA441AF5BF,39581.2734375,1,1,0.18013568,10,16,0.0876267264996256
501C11B20607744791E3A23FC97DC2A8,41834.61328125,1,1,0.900884,21,33,0.0655394001380325
7BA88ED0E74E78246386F735EA6778DD,4556.33837890625,1,1,0.4640089,11,20,0.0443232249468565
B96A76DA38483E8D4C4AFC98EB123391,41857.68359375,1,1,0.93036085,32,33,0.3330417349934578
760D25CD19BFBC0EDD649F83D1EB6C7D,37464.35546875,1,1,0.8375456,9,33,0.0371071940101683
79460FE8E7F050420AD99509718FDA8D,41895.14453125,1,1,0.90703183,13,33,0.0400802226227131
33FA43FB3B2B3694376B9614010FE7E6,40370.4921875,1,1,0.93267536,31,33,0.2552915016810099
1B09B372EDF641C29D7C582CC37517EB,12933.01953125,1,1,0.34200487,11,17,0.0542995099510465
25666D5D6561A711DB59D098C4A01C31,20171.62109375,1,1,0.13234858,11,16,0.1168899461627006
2CF1C6EE6E3A009A13BAE2183C55B2EB,11610.3125,1,1,0.077005394,12,16,0.1544841349124908
8E5473BBD2A0E6DC92785379D81ADEC8,36578.48828125,1,1,0.94399416,32,33,0.3742255121469497
A1711F0F5C0F3700E84114755D91F81A,40068.0703125,1,1,0.9488493,30,30,0.5625590682029724
608C60054F3514C9018750B7977A1865,36141.515625,1,1,0.7719398,24,33,0.0633964550681412
E44EDFB2183ABF95746CFF69B1666091,40473.3671875,1,1,0.90622973,14,25,0.0620098242070525
D2A9047406871FC804DF43EEB121DF41,39186.60546875,1,1,0.9770333,33,33,0.7588370442390442
29E3D8D201BD436A0A8CC7EEA66D4A93,38422.38671875,1,1,0.89355296,27,27,0.474387526512146
F4B0559388B266EDB991F30AAB7D9025,42182.9140625,1,1,0.9908999,4,4,0.8406893610954285
899690D41A0A1B54ED13B3421626CC86,25161.146484375,1,1,0.3411026,13,26,0.0395710671852741
7D6DF0C1D3EA7DDDC6FB0744D0C8C4EE,19156.59765625,1,1,0.24754316,12,18,0.0684479586780071
F59BE36FE9F67F8D977D1E16BDFC6C71,41345.546875,1,1,0.9723609,33,33,0.722915530204773
7273A61FE1DAAF4651EFD9BA949ACE78,26114.6953125,1,1,0.5387197,25,28,0.0826300084590911
873227D6D638CACC3C0BFAB7A69ACDE1,40464.92578125,1,1,0.82796675,26,32,0.0787329085703407
45AD6E84D05895A88A9176B3258590BA,38739.1484375,1,1,0.89297265,32,32,0.5861556529998779
CFA93332D48E2D91618422DAB8893B54,42109.46875,1,1,0.8314758,24,29,0.1244966977586348
C30B6C56B94F2041E3F5CFE928E82136,24404.822265625,1,1,0.89134365,17,17,0.738095223903656
37A2EFDF4B01660C36F79E13C62783C4,40305.1171875,1,1,0.9464311,32,33,0.3721132576465606
09882A7662F9DBDC6A2D0CEDD33B0E93,42023.28125,1,1,0.87908334,2,11,0.0774138485779985
1DB061ECC527452347EC3430170F15F8,29703.041015625,1,1,0.7431061,19,20,0.1767125129699707
F1FEB3EC7132CCE668B95D525ADEEEFB,41457.48046875,1,1,0.9477371,33,33,0.6561274528503418
1BD938332D11AA5C3857FF1D28D094EC,28884.166015625,1,1,0.9005186,9,10,0.2848242968320846
0C28A44B9461C01B6C0ECD7AA609FEF1,33378.12109375,1,1,0.51522136,8,23,0.0409797027241438
9EEE04ED73E7A2F90BE2E81FCE2EE853,16884.40625,1,1,0.53105336,20,31,0.0410649991439034
FD5433386E6BEC2AFD0ECAB6BB04F4D8,33252.01953125,1,1,0.8001858,20,33,0.0519193729518779
17FBB72C1F153C8B5AF3AB5C5942C56E,37112.02734375,1,1,0.8492018,24,33,0.0775756915099918
92997E7562DEF72554FC69AF9C637A20,24099.94921875,1,1,0.87000525,16,32,0.0446549229707349
8722C43539834A5D7AE0B7B10FC4C847,26130.48046875,1,1,0.42613885,10,18,0.0703193491531743
BCB766495C388AEC9B410988B21F09C6,37924.50390625,1,1,0.34763482,14,18,0.0655127502977848
DB52818CB7739F65441623DB590607FC,26474.462890625,1,1,0.33957058,13,21,0.060552349107133
2FD3A914EA4A0C745CD8514350D6E527,36147.01953125,1,1,0.9414706,27,28,0.3531284034252167
5E0B1B2775DFC4069DE9597B5DA6C0D2,35997.625,1,1,0.9892671,4,4,0.834579586982727
91D376CDF4AF817D58B2B83AB9FEC8F9,41465.55078125,1,1,0.9945523,33,33,0.9630352258682252
187C6BCC6DBC1A9BFBCB7F537E27B6F7,38432.828125,1,1,0.36002982,15,20,0.0558959546809395
8CC4E4061D1EA62A16C2CFFE91DA3D66,40075.21875,1,1,0.8096792,23,23,0.3246990144252777
71058D8DD86EA2EDE7D31D08B6EC2404,40895.80859375,1,1,0.8565237,4,25,0.0400191001826897
56EE75DE880A35B8D014BFCE823889E6,23443.552734375,1,1,0.17564772,14,19,0.0955065426727135
81A87564064A247083913172424593D6,39186.796875,1,1,0.92038685,18,26,0.086705429945141
A33AB40BD8E5D3673A21C5D9A5BCB247,31222.5546875,1,1,0.7973087,24,33,0.0653133766725659
DC6811DC25692D124F8BEBBB756274CD,41234.2890625,1,1,0.94284755,31,31,0.6235904097557068
8C32030B9379E260C417A0F565102FEB,37775.078125,1,1,0.6936334,23,24,0.1652559824287891
60B7B4AF98E637FB5B368D8E3CE3B365,34001.87890625,1,1,0.6911225,6,33,0.0273107036149927
E7049A25C00CA98EA9A9B2C6E09AED54,41760.48046875,1,1,0.96115124,32,33,0.409134030342102
67B861515B78DB2B3B08C32E9D27066C,36737.47265625,1,1,0.82023203,5,18,0.0636865006610085
DEA5567AAEE702232BC866F5A217BFB6,9766.26171875,1,1,0.10874857,10,16,0.1141087423477854
8559868329E5FFCEAD2216133DA9928F,39867.66796875,1,1,0.8633617,19,33,0.0546025026589632
3F67EBB424E6E0B43C6B21FDD10DD076,41254.08203125,1,1,0.94057834,2,24,0.0319759953898661
C4F53A9A70809AC76FCE93DD6425F34C,42259.5546875,1,1,0.93991977,32,32,0.4797365367412567
C048112D639B6D39E2C9813E1D9E0F6A,40522.734375,1,1,0.9469604,3,9,0.1150585297561649
50153A79238D0323B05876D7E2F1D291,13790.00390625,1,1,0.28204274,2,4,0.1040841738382975
C752875996737ABC727F07691F9F51A1,27355.66015625,1,1,0.25301164,12,17,0.081678856164217
BD01519FE54F10835B74C03319FABE57,39633.73046875,1,1,0.9955979,33,33,0.9638957381248474
08E74DC0BFD51F764D86C5D9428016C7,25373.2890625,1,1,0.9723583,33,33,0.6962612271308899
29E4E9305E44AFC52F342E66C4D38467,12533.3623046875,1,1,0.08763781,11,16,0.1402355854709943
B29417768E46160968DD006644282D59,41499.36328125,1,1,0.9588141,18,33,0.0585562434862367
99475CB6FEC62DCFDD2B04EF2D4A784C,34880.25390625,1,1,0.27580106,10,17,0.0641105906106531
6F8824A825DC9D2D45C810C74834D548,38659.34765625,1,1,0.7731079,8,24,0.0488054056597106
58F90C5F6CACFDF15E317F2743AAE8E9,37514.609375,1,1,0.45808163,4,25,0.0371989488432353
6F91AB354E016F6C257DB3A83EFC515C,35743.86328125,1,1,0.79099214,26,32,0.0670220575162342
B3824589887CB60E3016B46DAFD7BA01,41149.88671875,1,1,0.5553421,24,32,0.0389936344905032
D9701D9EB82192D317878378E6E766AF,40907.3515625,1,1,0.9836136,33,33,0.7574882507324219
E8E0F790B4A1493196E849476D7A3CDA,8656.5078125,1,1,0.13694787,11,16,0.1130991652607917
59A0E50F8A0455B5B9FF39D06DB7EB92,40987.88671875,1,1,0.96706223,33,33,0.7297982573509216
C7964B54BB7F44AF86A92D660052C5FB,18869.466796875,1,1,0.16734932,0,17,0.0507503347342006
8C9C064D20932F5183B50FF9272085A9,13131.9912109375,1,1,0.28358597,2,17,0.0470344598870724
7673ECC4CC2F439733F33F49F87906F5,40166.59765625,1,1,0.8918059,26,26,0.478382408618927
19195CB9FCCF9DD97FD245F026EA9E6C,41232.8359375,1,1,0.8472128,4,33,0.031126000600246
9B77470435EA304F9685389BE7A835FF,28634.599609375,1,1,0.66574055,9,10,0.2193191275000572
266E329EB18837E192293143966FB067,30546.775390625,1,1,0.43032944,29,33,0.1128335639834404
E05B641CD4FEB0BD2BF772835E80E652,36257.89453125,1,1,0.5791491,3,19,0.0393497084870057
44A34687D56F2E0E1E064FD680503EF9,38913.75,1,1,0.81341106,19,31,0.0505494586765193
E6CD44B4301B977320588425118717CB,40283.18359375,1,1,0.9909559,33,33,0.8305267691612244
FCE204C96B485A89F5488CB7D9417C27,41773.47265625,1,1,0.8724339,26,28,0.2225763003031412
CB18E3D8FA166841A9868A24DA500B8A,18099.810546875,1,1,0.20337448,11,17,0.0868068491773945
BD32332D3E03A6FDE49FC48BCA70C1B2,41653.25,1,1,0.9214666,24,33,0.0811702291714027
947D920F491DD91E835C8AC194E52EDF,38740.54296875,1,1,0.8515384,2,5,0.1649640426039695
35C0690E0AF7174AC19F5644DC5233A0,41523.83203125,1,1,0.90523577,22,32,0.0786303019743751
5D7EDB97B04B0875B80CF35900D7C871,35811.24609375,1,1,0.6220695,11,33,0.0313240417036349
66AEFAC6C76071794F1F2AB1CA4AA0F4,35247.203125,1,1,0.9047505,8,8,0.536716103553772
E658E8641FBDFA1EEC8B55851534FDEF,35528.00390625,1,1,0.9775639,32,33,0.4166529551148414
15FF830AA4C537838F9D463312758E88,41162.44921875,1,1,0.83746356,1,32,0.0281735260869027
4DBA2FA20A052EED55F11CAEDC68E28B,40301.640625,1,1,0.915845,33,33,0.4622891247272491
6ED859544542EB511C3177DF88A31F5A,41119.8359375,1,1,0.93748724,32,32,0.6043094396591187
20A65FE39080B7FD338926DC156F58E4,29860.19140625,1,1,0.448297,9,9,0.2271441221237182
D4BDF996FF70C344C363E7DD8EA4B8FC,42217.64453125,1,1,0.9750938,32,33,0.4305475503206253
7EA2E4A2864C9911848CE6E34A0D96D2,40084.625,1,1,0.9916437,8,8,0.8463423252105713
191F8A7415FA5BA8779B4EBC5B10144F,40189.5,1,1,0.8832893,28,28,0.4554763436317444
70D3DFFD8EF52A7C1A4194BD196B659D,37890.52734375,1,1,0.79992217,26,33,0.0803324577864259
4AD1888E08E914CDB0F1A35582E9852F,27798.923828125,1,1,0.61152905,9,33,0.0338408444076776
6D14630B8378C7275BC6F8FE2DE51F84,38945.875,1,1,0.9398173,32,32,0.5988271236419678
E05F8A10FC7ED8D1EC886100A3AA95B5,25489.271484375,1,1,0.55652726,8,33,0.0321433966119702
A28738EF3205BE286F9240F56836643C,21420.048828125,1,1,0.29726818,11,21,0.0508830910125239
A2A3FAE818A7F475F658D9707C07D9B8,33993.359375,1,1,0.8648054,29,33,0.1302395191043615
18FE1F277121009264FDC43065764884,39859.953125,1,1,0.7399087,27,33,0.0851705489414078
58C5C2F9D81EA5DC8421CACB0C73E495,10394.669921875,1,1,0.7610783,32,33,0.1981549859046936
AC262926364DE322EC22138EE2530435,13192.23046875,1,1,0.7662427,8,33,0.034390144318772
FD2954B8FD64D7667DCFB4C4EFC49EF7,41991.50390625,1,1,0.96187115,7,7,0.6271843910217285
1068572243CD768F5841A4D9F283B82F,40912.64453125,1,1,0.9732764,5,5,0.7925779819488525
D90F44F8B6C5F07582625B508B121E23,33879.22265625,1,1,0.21877028,10,17,0.0691379634663462
3BA36A421DDEFF3293889E0F2107EB33,11803.5380859375,1,1,0.2444714,2,17,0.0424262951710261
88F0AC0D84255463FBD0DBBFE207B022,38714.71875,1,1,0.90768814,26,26,0.4710650742053985
515C41746CE642F02800BDF8B9EC5D98,29361.03515625,1,1,0.5090861,18,33,0.0402697101235389
99AE66A410466FCE02252C3E8226B2D3,40190.1171875,1,1,0.92190856,32,33,0.3049288243055343
7FAC65D7437EB0C9EA97734F63DDB14F,34895.09765625,1,1,0.5115548,15,17,0.1015654106934865
822AB7B4DC009B22B1F5E827AD37023A,35170.75,1,1,0.7930312,8,32,0.0351318691857159
1A761A5B988A534EEAD38A6A8D44F895,21443.296875,1,1,0.34712803,12,19,0.073417134117335
DD2E5EE4F09D272648F4DCD779BD78B6,35411.39453125,1,1,0.89293224,24,24,0.521724283695221
0F033EEA98800ED37976A5DDE64F4462,38241.44921875,1,1,0.7604931,4,7,0.1218582242727279
89075A0D9FC2109955AB40C2C09A9EF3,23945.548828125,1,1,0.5234725,9,9,0.4953837692737579
8ED1C93D235475F4AA80F3631ACFBCE9,32880.0859375,1,1,0.7082781,21,27,0.072325230709144
F5EC8B10C7134D18BC81762EE68BBBEB,19864.888671875,1,1,0.7978718,23,33,0.0585013093342157
D34AA935417AA7B940614EEE68C1559A,15300.0048828125,1,1,0.91419685,12,13,0.3169066607952118
23AEADB54600424D3E1B05F5A7692BD3,41071.53515625,1,1,0.9391187,5,28,0.0407313879647214
1E8C706BA8E8FC1E3D774E2F01FA53C3,40793.6171875,1,1,0.9723736,32,32,0.7065942883491516
2790DB6DF40460A009943B902DE4E55D,40891.05078125,1,1,0.31174114,1,18,0.0388264068298869
48F18713EBCB85AF5925F80187432A2E,15844.96875,1,1,0.3647311,7,24,0.0431130790255136
484BEB65B8E29988F37AD16672CD3A20,41816.19140625,1,1,0.9521545,11,14,0.1853843264980241
7D27AAB709BCCD236E377A17B42095BA,41842.94140625,1,1,0.98073924,32,32,0.7248803377151489
ABD4B460491D2C8030DB0A730D132FDC,23446.87109375,1,1,0.94305336,6,6,0.7817261815071106
FA12E44A8CEC7A9A5C9974A9268D7969,42371.33203125,1,1,0.9871722,32,33,0.4647625088691711
343D5147066AA467E7C8D03D125B98CF,21630.6015625,1,1,0.35106108,12,28,0.0393172579214853
5F8D6C8A8577C4101243DC354B6E81C1,38253.23828125,1,1,0.71382403,30,31,0.1382608786225319
B5FC8469A056D42708C1C5CECE896976,34873.05078125,1,1,0.96435547,8,8,0.6508863568305969
78CB4538F898D4239BD80702500630F5,36598.2578125,1,1,0.31476924,11,17,0.0554898083209991
047AA4C0E84EAA769C41F196F4B68469,29928.712890625,1,1,0.55118144,20,20,0.4890417754650116
0738799BC35107A2CB070D8A216E36F5,41044.41796875,1,1,0.7004016,1,24,0.0335353202729796
57DA4F7E188FB7891E35BB1C452B0F7D,41084.42578125,1,1,0.975609,32,33,0.4387808442115783
8B6EB329B96797672B3ED4BDDCDDDD9E,39109.74609375,1,1,0.83874285,1,33,0.0299972239705367
F6E30D39514389062847AD72B20FE815,37193.3203125,1,1,0.9690637,26,26,0.6598578691482544
FA4CFBFA2B190622D1315FEA53AC7057,41492.0234375,1,1,0.9592573,32,32,0.6048191785812378
BA44948955727DB97E7EF64257B37668,35305.64453125,1,1,0.35290214,17,33,0.0347520414301577
3AFF9B5BC8490EC7A3A3502AA86E7138,30031.48828125,1,1,0.92929536,19,33,0.0586436066621293
86B491228493F7E9D9797D3BC58661F2,23712.6484375,1,1,0.80560493,19,19,0.6691615581512451
083258DD467070F0974A04D59C264BF7,24832.7578125,1,1,0.55013484,1,33,0.0299199715426022
C9CDF7A8AD104979BBBABA497BC49E45,29170.255859375,1,1,0.53999645,11,18,0.0714489673264324
E516F7D2D1F5EB02003FF3FDF5B73801,36607.0546875,1,1,0.7288612,25,30,0.0876404773443937
0F0FA0E44486C39E9C379BBD1F1A2D90,37903.3125,1,1,0.75847316,29,33,0.1450678721070289
EAF067B5187A29D6062565202C8FB452,32536.361328125,1,1,0.93310213,26,27,0.3482006788253784
07AB2825FF012933F63B18B1F476A395,35903.81640625,1,1,0.8949206,26,32,0.0948937599148069
972CEEEFCDDAE62CC069ED4223947332,21726.044921875,1,1,0.15684262,10,19,0.0867125943303108
00FDE29464F6BFF957ED9DDC0AC92FAE,40296.30078125,1,1,0.8503826,1,24,0.0299821291312885
FE43BCEA2FA51E0B24A762C0F1637686,36081.60546875,1,1,0.8435718,21,26,0.095444935063521
10BD51FC66AE803FD490D2362A172229,38196.609375,1,1,0.39620778,0,5,0.0639201284696658
465199A7C2EA104EF5BF28F2207361B3,31911.2265625,1,1,0.9214712,32,33,0.3305899500846863
A3CF8D918336A6320D9C618512816305,42274.2109375,1,1,0.92362356,32,33,0.3867041915655136
398598F1C35FABEC356DFB9490091DA1,31044.869140625,1,1,0.94706476,14,19,0.1399310686004658
9328DABD6E476CA6D24D0FC7D241EA2E,23116.109375,1,1,0.57836145,1,32,0.0285936115105869
BFB0901553506493652EB82AEEBF98B3,13197.7333984375,1,1,0.09040404,11,17,0.119924423950059
36B7AD24E6637D0A0325765A6092D207,41432.22265625,1,1,0.89394003,27,31,0.12518215412274
C96293938454C85D4243F4C2CF071A87,41985.83984375,1,1,0.9711674,32,33,0.4531235098838806
89CC49C28DCBADB9058F467E75800F56,41862.36328125,1,1,0.9489234,0,1,0.3752699941396713
0E1BE4163ADA928DD9AF08750FCEDAE9,28643.9609375,1,1,0.7115144,10,16,0.0880296094609158
32E0D2264C3310CA0EA8DCA0E4FA0FCD,40707.953125,1,1,0.91987604,20,20,0.4815350472927093
BE186636209F7BD1DF6E7389641ECDFF,42156.24609375,1,1,0.94138443,32,33,0.3282576948404312
40F313110E2490041B2EA2F3198E55CB,13914.1298828125,1,1,0.08737647,11,17,0.1283835502607481
801FDD20C76E39856287013C2668E5A0,25160.28125,1,1,0.4538125,5,16,0.0622452383783335
7AE6B20F78F3AAD77F30E5540E100192,31056.244140625,1,1,0.6904875,0,32,0.0286321171107843
8AB4667D692676FCD649F9B4B339FE0A,29520.87109375,1,1,0.6138365,14,33,0.0334465887397527
53AC09DD992657D0206FD85E1E144D87,19876.416015625,1,1,0.3651714,20,20,0.2654829323291778
AA7D5E83C5EBA4AF193AD6787A51B018,22357.546875,1,1,0.94498414,9,9,0.7190870642662048
FE9FB3F08AB94E7C3B7C3168766F8333,27276.080078125,1,1,0.68035656,19,19,0.3661982715129852
8D6B24D0F8D58BAF46DBEFC36768144A,25556.388671875,1,1,0.8063681,32,32,0.313810259103775
0CE2160A1187A1676F798B5848A1774D,40904.64453125,1,1,0.8690738,0,33,0.0294117639217909
B602F22499D4133000C5E13322D5860F,25401.296875,1,1,0.7013263,28,28,0.3259163796901703
7F7EE53A47677C604D2293AC284EA9CB,37378.48828125,1,1,0.9746756,8,8,0.7434786558151245
27AA5B1779CA220B2CA782BACC56BBBD,13834.845703125,1,1,0.15963042,11,16,0.1005067788064479
F6E7DF596542437B0AF1B978F1BCB311,38460.4609375,1,1,0.32788542,2,19,0.0401594465494983
0FBF90E3CE5C52F086CFEE3BCE5EB6B0,39431.05859375,1,1,0.7556719,4,33,0.0289115992219497
C78AF49A80D075BA7F82776A61D00F1C,33124.5859375,1,1,0.25098386,10,14,0.0741797983646392
793BE58B3840A8A714D558E0A232FA84,42175.63671875,1,1,0.9956571,33,33,0.923311710357666
EF6271D8EC769CD7D0BAF30312388EB0,41948.62109375,1,1,0.8587674,0,24,0.0269590889662504
02200B421900570F7D823D4CEC0F4BB2,31554.947265625,1,1,0.8846927,32,32,0.4163632690906524
D6C232516E2DC7C2A8C9D68DB8837A4F,42062.0234375,1,1,0.9304076,31,33,0.2483473767836888
6CEF3C45F8A5A992B8EA4C8F0ABDA1A6,41730.828125,1,1,0.9954756,33,33,0.9248713254928588
9343625E1C7432B9568E82682AA0DEFE,41785.16796875,1,1,0.92964107,31,32,0.3631240725517273
057600C6C7CA1844C6987BDDB9AF2474,33956.96875,1,1,0.8150385,32,33,0.2228224873542785
477911BB61E3AA67634E48334DEB8C34,39105.68359375,1,1,0.9310769,6,25,0.0411052765441127
E23AC5A060CABF97399F04F9307C3AAD,39713.36328125,1,1,0.8991623,7,8,0.3322130441665649
2344589459EFD23A7CAAC8544EC408A7,12279.763671875,1,1,0.7935904,19,33,0.0513551414012908
7B003B952022843B2EFEE78D6FBC9F00,40691.84765625,1,1,0.9375838,26,26,0.5819664597511292
8FC2FF69278FE9F6ED79D73010D1A7EB,41905.41796875,1,1,0.95233524,26,32,0.12451573348205
69371D7030192CEE2F0D506D17CC25CC,41838.64453125,1,1,0.864491,32,32,0.4879685640335083
BF1562AD1338EB068CF5386E213B53C5,38721.3046875,1,1,0.9219674,8,32,0.0375334518309682
94BED7A6EEFAA12C9F514FCE2A8B1D6A,15097.787109375,1,1,0.12443498,11,16,0.1217072196304798
0CF7218B16BF12AAFA75691F07AC5591,20999.23046875,1,1,0.24149147,9,14,0.0598865399758021
CB79366105F89451559659815D98B0B5,41746.83984375,1,1,0.99503857,33,33,0.9550780653953552
BCF47916DB07CC98C84539A8C32E3FA9,32788.41015625,1,1,0.7129915,18,23,0.0956881446763873
2806FEB5CA510F4E0D4EDFAF98552C21,10966.978515625,1,1,0.26717886,0,17,0.0406518445492515
C296EF6D43D151194CC81F8EC8AB51CE,39932.1875,1,1,0.6666779,2,32,0.0293521757252634
DD20A593292259425E916F25B2C5344B,35745.69140625,1,1,0.98487145,33,33,0.7718101143836975
A7EE7092E384E9D0618F0DBB5480CC29,42055.9765625,1,1,0.97864234,33,33,0.7361722588539124
A8529CBAE4E50E02843E635D9E8EA0C5,41758.296875,1,1,0.8697901,27,32,0.1054074472437302
B791971F9EBA7EC5E7FA2DF5999F28AC,37792.828125,1,1,0.846913,7,25,0.0444216869869514
D98F3574D42B392867F0D52B57AED7B6,33119.16015625,1,1,0.7906741,17,17,0.6153745055198669
97A0CEE04A7B55A76235276F771EC5AC,27690.345703125,1,1,0.5079668,20,24,0.0495321378111839
BCE4B6D8FF66F2A4D24E702EA8D7018A,3845.858642578125,0,0,0.124666095,13,17,0.1352330148220062
