CONS_NO,FLAG,ss_rec_mean,ss_rec_max,ss_pred_mean,ss_pred_max,ss_rec_scale_mean,ss_rec_scale_max,ss_pred_scale_mean,ss_pred_scale_max,ss_rec_ref_pct,ss_pred_ref_pct,ss_rec_ref_z,ss_pred_ref_z,ss_rec_late_mean,ss_pred_late_mean,ss_latent_dist,ss_cluster_latent_dist,ss_cluster_latent_ref_pct,ss_nearest_proto,ss_top_month,ss_top_month_score,ss_abnormal_month_count,ss_max_consec_abnormal_months,ss_combined_score
CDBFE28FA28D9C285A4B64D46AF38220,1,1.4422224,19.528454,1.3013372,12.598,3.0297506,41.024426,4.91763,47.606647,0.8604897,0.87230694,1.6575117,2.3773482,3.3822737,3.09924,1.6981385,1.1944474,0.6166112,4,26,32.126453,2,2,0.3377214017031302
76CECEAC952F92755AFB297B58D2045D,1,1.7627313,6.2579265,1.3005418,4.286616,1.0388852,3.6881778,1.3151729,4.33484,0.88582706,0.8722553,2.3898435,2.374932,2.5805056,1.9530894,6.9389396,2.1493134,0.9322961,3,30,9.394883,3,3,0.3874074037881643
1E326172C646A418289C4A0070D32D30,1,1.9997096,4.827198,1.7702789,5.8877325,1.0951699,2.643685,1.6600846,5.5212393,0.8918131,0.8891555,2.931316,3.8016827,2.4129784,1.7098331,3.0686603,1.3306477,0.69719017,7,8,9.594731,3,1,0.35648495660046386
D7B9C91A6CEEC675D88B7445B88A6C64,1,0.80513316,2.256185,0.5945743,2.0504568,1.5118799,4.2366667,1.940169,6.690893,0.57739246,0.5862683,0.20182472,0.23066981,1.2479944,1.0674223,6.8911166,1.6461596,0.82937276,3,25,3.6250281,0,0,0.2857587935007418
33FC6F6D4F8F3787FA0314DFD76E17D3,1,0.8831788,4.03957,0.61182094,2.218804,1.0905113,4.9878874,1.6372842,5.937705,0.63518846,0.602317,0.38015136,0.28305376,0.72608423,0.5472978,2.7444618,2.2018313,0.9378435,0,1,6.2583737,2,2,0.3123290516665979
8DB91C5404B043130B540FC43DC48B25,1,0.92143476,4.234524,0.589762,3.7523212,1.3934277,6.4036036,1.4119511,8.983444,0.6609387,0.5818046,0.4675626,0.21605323,0.64830554,0.39277717,2.0010338,1.2605945,0.6570684,7,6,7.986845,1,1,0.2721791513660044
AEA4F55CE4EC2268D84D6D2A2897628D,1,1.2149066,4.7042313,0.7402257,4.7699356,2.1560357,8.34837,2.1683815,13.972819,0.80602217,0.6972934,1.1381172,0.6730624,1.7391806,1.1511053,4.2181225,2.0041833,0.912919,3,31,9.474167,2,2,0.347445451117913
5B287E5C1A0B026E1592B9F321088334,1,0.47667336,2.7516818,0.33636224,1.285185,1.7461439,10.0799265,1.5353892,5.8664703,0.26188818,0.24991615,-0.54867405,-0.55360746,0.36947632,0.2692831,3.3159263,1.3456771,0.70539516,7,0,4.0368667,2,2,0.17267043831071818
A3DC09520900B83123A7D3352532454F,1,834530.2,5.4332745e+06,835510.9,5.4367525e+06,5.3423786,34.781975,5.3381457,34.735844,0.994272,0.9942978,1.9068189e+06,2.5377278e+06,1.151066e+06,1.152346e+06,11.144467,1.1373293,0.5714065,1,26,1.0870027e+07,2,1,0.9388580731087818
3AB99E20C2FA51278D4655A0C8EDD09A,1,16.917175,43.01798,14.571496,35.25766,1.0907804,2.7736995,1.2286507,2.972883,0.9223882,0.92019504,37.016277,42.68331,17.163532,13.064176,9.341192,4.6088314,0.9982971,1,6,78.275635,3,3,0.4082954801970167
1B4B54C17ECCB0DF9AA07EADCC93C8FE,1,1.3221905,4.874543,0.93720543,5.721174,1.4864168,5.479998,1.4640052,8.937025,0.83964187,0.7914183,1.3832506,1.2713566,2.3141596,1.5998793,1.5565445,0.8960251,0.2925665,0,26,9.84364,2,1,0.275671886155068
6267381009A3E393ACED934BA15DC7BF,1,0.95565146,5.0455832,0.80604696,5.9714313,2.6898365,14.201617,3.570782,26.453396,0.6819155,0.7335191,0.5457444,0.87298393,1.0045779,0.9161265,1.4878317,1.2002584,0.62040406,0,13,11.0170145,3,1,0.2920101387695255
725F7ACD041750F99CCE33359E881BD8,1,1.1215253,3.1332166,0.8101262,3.6831348,0.9807401,2.7399037,1.3817589,6.2819896,0.7669066,0.73519623,0.92475003,0.8853739,1.1915363,0.748828,5.086905,1.4602948,0.76107544,2,31,6.8163514,1,1,0.32514222967988926
8D4D278ACA01D290B0116A2B14A34455,1,1.028662,1.7018479,0.68942106,1.6382413,0.9144644,1.5129162,0.9372001,2.227028,0.7213923,0.6645251,0.7125663,0.5187516,1.0322707,0.84508246,7.034041,1.8324243,0.8804087,3,25,3.2803218,0,0,0.3255944107669842
BC6E230548A7430551C00A407BE5E397,1,0.98697394,3.6776233,0.5798241,3.1328058,1.2665763,4.7194667,1.5126818,8.173062,0.69979614,0.5706066,0.61731327,0.18586852,0.45671782,0.3315426,2.5592601,1.4489645,0.7563537,5,6,6.810429,2,1,0.2906786435293669
E720AD5712B7107D028A6C19A099600F,1,1085.027,5584.248,958.98865,4824.697,4.6590877,23.978666,4.128978,20.772993,0.9528343,0.95218927,2477.5435,2911.1978,232.09425,232.08772,11.108144,0.5448197,0.059731144,1,9,9548.369,1,1,0.28247265765254287
4211FE81A01543F146C1156668D3C6E2,1,4.2055225,14.495263,4.827287,21.02685,1.2505826,4.310409,1.7456948,7.6039524,0.90858424,0.9085069,7.9713845,13.086851,4.545351,4.1043615,3.722977,3.1934745,0.9841061,6,14,24.217028,3,2,0.40356173710970766
86389EE6F32A43F90209F552BB623254,1,1.2153896,3.001049,0.9464006,2.1374996,1.1419294,2.8196607,1.0189066,2.3012586,0.8062543,0.795366,1.1392208,1.2992854,1.1596097,1.1017073,4.5513897,2.7545037,0.97138584,3,0,4.2943525,4,2,0.37029479596401893
8E20942291DBB0C80CF3B2EFFF305CC0,1,1.0944394,3.7268484,0.71359503,2.7680624,1.1501238,3.9164681,1.2646443,4.9056034,0.7532059,0.68029,0.86286134,0.59217614,1.2105731,0.926564,5.140843,1.6594577,0.8334236,3,0,5.330962,3,2,0.3256836532967859
9928B090D98C8FF51A33302972CFB5D0,1,1.0519407,3.7365239,0.86566174,5.066158,1.2142234,4.312957,1.8131185,10.611009,0.7332353,0.761127,0.76575595,1.0540541,0.9847072,1.1989102,2.2730975,0.6567562,0.11708853,7,32,8.111393,3,2,0.2301745402208748
C8B6DB88618B6F5329BE597A3B3005AD,1,1906.0101,63709.625,1916.4905,64317.684,57.672443,1927.7388,75.00309,2517.1138,0.95582736,0.95600796,4353.41,5819.4546,5340.4297,5383.2393,11.039739,0.9525308,0.3458988,1,33,128027.31,1,1,0.32827588162188864
77C2506D96B1AE15E609C7697C056AAC,1,0.9065124,1.884374,0.6975931,1.897888,0.9423753,1.9589227,1.2178062,3.313192,0.650876,0.67040795,0.4334664,0.54357284,0.8224962,0.6998322,5.864519,0.6884321,0.135382,3,4,3.683001,3,1,0.20761000812667404
F331105748AE7889F608BF536F089297,1,3.82974e+06,4.0093784e+07,3.8312428e+06,4.010266e+07,10.06223,105.3421,10.05377,105.23554,0.9980907,0.99803907,8.750582e+06,1.1636779e+07,1.0153179e+07,1.0156549e+07,11.146231,1.1575975,0.58861625,1,31,8.019645e+07,3,3,0.9413658138156228
9B4AC0FDD7992A99E041ADB1D5A47C4B,1,0.84853745,2.7040608,0.53649616,1.3953142,1.0035408,3.198015,1.1953356,3.1088178,0.61196685,0.52186704,0.30099928,0.054266945,0.81797165,0.55174947,3.561803,1.4019376,0.7352994,7,0,3.7442288,2,2,0.2677028253170013
A4D3EE33E8B64C3DB4CD545D3C25F725,1,0.6338185,1.9552314,0.5275467,1.8980621,1.2099725,3.7325764,1.4415879,5.1866937,0.41845345,0.51082385,-0.18961263,0.02708441,0.9144967,0.66649204,2.5830271,1.4847627,0.7712155,7,26,3.6297586,2,2,0.24311743511482573
02FBD77F2625978935CD671F36563A2C,1,0.1473571,0.25388193,0.10302463,0.15747872,1.003387,1.7287381,1.0522757,1.6084603,0.031736203,0.0317104,-1.3011297,-1.2623328,0.19371109,0.124548376,2.6342692,1.0183027,0.41094512,4,25,0.39730853,0,0,0.06440614115039907
4873ABF4EA23900D5C14BBB2BC3DDC87,1,0.77094847,2.2306237,0.5437757,2.7281017,2.169727,6.277779,2.397018,12.025746,0.54867506,0.53043324,0.12371602,0.076377295,1.2829033,0.98357743,2.8836923,0.6073133,0.08883557,7,25,4.9587255,3,1,0.16552523535553254
DCD7B1A7207B1C438E226DC182D13576,1,6716.463,91087.125,6766.0117,91492.17,14.024147,190.19225,13.923882,188.2832,0.9635163,0.9637227,15344.828,20549.092,18153.832,18279.113,11.099028,0.48541686,0.03903811,1,33,182579.3,2,2,0.2953346299358731
CE7C047307E1E0D4DACD863E1B032BDD,1,1.0290958,2.844533,0.8388243,2.7363753,1.0920309,3.0184922,1.3344705,4.353251,0.72172767,0.74869055,0.71355754,0.9725397,1.1304061,0.84462506,5.6856494,1.1511505,0.5826044,3,9,5.5578337,2,1,0.29451727322216664
07AEB4D3D4C4BC648349E39839A3637B,1,1.233418,6.001817,0.83514184,4.6939545,1.3250983,6.447935,1.3588486,7.637473,0.8128596,0.74714243,1.180414,0.9613549,0.861846,0.60142106,2.5535724,1.2959774,0.6784839,5,5,10.080165,2,2,0.3215473695219118
D82D7EEF044DD10DB6B802022A270EC6,1,0.6268518,2.2149122,0.5042908,1.6909548,1.1966077,4.228082,1.4648811,4.9119425,0.4120546,0.48164204,-0.20553088,-0.04355158,0.6941175,0.58575094,1.5673807,0.7452817,0.17243336,0,33,3.905867,2,1,0.15067852776785706
9BFB123F8F4963A8F772808DCA54531E,1,2.3850462,11.350849,1.8579341,10.328944,3.033403,14.43649,5.8909593,32.750027,0.8974895,0.89036816,3.8117728,4.067921,0.60932404,0.2543325,4.2697773,1.2504052,0.6510308,2,11,20.952442,2,1,0.35076238343552585
97C907CAA96121EAD4AEA1B35EB514E9,1,494.87592,2987.7349,511.90555,3061.6135,5.5975647,33.79441,6.030461,36.06708,0.94764817,0.9480868,1129.1056,1553.2551,125.71577,136.16182,11.051956,0.5412594,0.05864747,1,8,6049.3486,3,3,0.2805659025601078
AB23E6E81C05B579285C5FA927D68E4D,1,0.7056584,1.4981095,0.5575737,1.2192708,0.89266163,1.8951168,0.99346036,2.1724439,0.4885311,0.5464561,-0.025465505,0.11828648,0.63845414,0.5527247,2.209724,1.4421536,0.7534381,0,6,2.3731508,0,0,0.2559365065062643
C2D6E22BB53D4940E022B4A107E203B3,1,0.93438464,3.3967516,0.58671397,1.3726814,1.0498246,3.8164089,1.1334232,2.6517673,0.6691694,0.5782955,0.49715182,0.20679541,0.7136089,0.5246553,4.618176,2.4243271,0.9552855,3,0,4.6304226,2,2,0.31632255830317846
BBF1A5F01F7AA846974A87DED8D50E1D,1,0.87899065,2.5798693,0.5509376,2.635336,1.5450815,4.53487,1.6993463,8.128594,0.6323761,0.5386898,0.37058192,0.09813046,0.28004158,0.19044477,1.687313,0.7998924,0.21162629,5,6,4.7674913,3,2,0.1968223812879732
2282C792CCDD7EF7B66E2FE8E96DEDAC,1,0.4846744,1.718353,0.39805493,1.5806601,1.4310483,5.0736036,1.6147916,6.4122725,0.27001575,0.33501044,-0.53039247,-0.36622593,0.44347072,0.3409251,1.5304785,0.4446377,0.026421033,0,1,3.2990131,2,1,0.08732198547441218
BA97441D72060E21BA744102EEFD995F,1,0.45868918,1.7738986,0.36511943,1.7987758,1.560428,6.0346775,1.6502289,8.129919,0.24630389,0.28923807,-0.58976614,-0.4662622,0.31379887,0.26160166,1.5948615,0.9617279,0.35402638,5,1,3.5726743,2,2,0.12493049909535811
DC9D17052A3BE6ACA1F12D9E9FEFB162,1,0.7172158,3.121585,0.4559002,1.2490329,1.0053062,4.37546,1.1825638,3.239878,0.5002967,0.41675052,0.00094203197,-0.19053029,0.47957146,0.38568184,1.962821,1.2129673,0.62848,0,0,3.493557,1,1,0.22053594133135634
20529909E4ACF1C06FC86C299CEA7816,1,0.68448883,2.962759,0.4851453,3.431406,1.360736,5.8898444,2.0973783,14.8346405,0.46897334,0.4571303,-0.07383586,-0.101702996,0.9224205,0.80004025,5.1095243,1.0312598,0.45153135,3,30,6.394165,2,2,0.19607190956656737
06B225C6507B448CD48238E4AFD8E245,1,1.3691779,8.354666,0.9369693,5.3014956,1.7819035,10.873099,2.3613665,13.360924,0.8490079,0.79134095,1.4906123,1.2706393,0.7403626,0.35068882,5.1391997,1.5981036,0.81430453,2,12,13.656161,2,2,0.35305089381086824
F9DBC7B29BCD069FB5ABF0BA54007D6B,1,1.0608981,4.802669,0.8374235,4.824527,3.7518818,16.984713,3.3186474,19.119242,0.73757,0.7480455,0.7862227,0.9682851,1.750349,1.5228864,4.8044977,1.3704365,0.7189153,3,25,9.627195,1,1,0.3165956595457312
9158F90F84621FAEF6943B0AA2B2067A,1,1.3540329,5.002404,1.0734334,4.480937,1.3026476,4.812564,1.3891304,5.7987814,0.8463761,0.8368037,1.4560072,1.685127,1.5487499,1.4001211,3.6549606,1.8050377,0.87380344,7,33,9.385456,2,1,0.367964789680227
E0862CBD0464242E4A7CDABCED216CFE,1,1.1436514,6.517605,0.6818265,4.5804152,1.8655607,10.631724,2.2854846,15.353567,0.7769951,0.6596744,0.975306,0.49568427,1.4628807,0.708019,1.4723556,1.0575178,0.49861962,0,21,11.098021,2,2,0.2773600405024853
9E19540D551751874FEDFE6A8ED1F50D,1,235090.34,1.8740499e+06,235451.45,1.8755845e+06,7.5429993,60.12989,7.525825,59.95003,0.98753774,0.98751193,537157.0,715144.1,31176.125,31285.773,11.142994,1.0640817,0.50509584,1,16,3.7496345e+06,3,3,0.5287727762116814
4AED483768BBEA3E08E4F3EB343E1398,1,0.97012633,2.2703638,0.720127,2.892479,1.0442183,2.4437592,1.1267033,4.5255427,0.69035274,0.6845989,0.5788181,0.6120159,1.1831192,0.8144565,1.4453031,0.6360206,0.10491008,0,31,5.1628428,2,1,0.21099319091805577
1DC5D54F77F201FDF411BAFEA1431E77,1,1.1692472,3.982639,0.8607269,2.2052295,1.2004328,4.088862,1.0819712,2.7720697,0.7875739,0.7589081,1.0337899,1.0390654,0.8451367,0.81263065,5.146787,2.266561,0.9438553,3,0,5.5835643,3,2,0.3582453791852406
8A3893A71BAF78ED6C32AE5E1DFA1E94,1,1.1308094,5.5221753,0.7644989,4.5660357,1.2879843,6.28972,1.7912126,10.698172,0.7712155,0.71145856,0.9459634,0.7467884,0.7866376,0.53284234,3.9887657,0.52105653,0.05062311,2,10,10.088211,2,1,0.2187855920521205
57DFEAABAA5ED03D90A524BF5B9B4303,1,0.8638891,3.4417045,0.5528212,1.6684234,0.9621956,3.833354,1.1845037,3.574851,0.6223392,0.54072815,0.33607632,0.10385166,0.9239821,0.69330007,4.8248334,1.6029143,0.8157494,3,0,4.757648,2,2,0.2836871541333951
1D2ABA84ABB9E5BF86BB63F48AD0F921,1,1.1693316,2.9327066,0.82255316,3.004304,1.1575809,2.9032354,1.183099,4.3211665,0.78767705,0.7410016,1.0339826,0.9231188,0.91173697,0.6872893,1.7328949,0.8494738,0.25040638,0,18,5.937011,1,1,0.2546034816939292
68D809E234CB78E4E5ED9C5684B0E9F2,1,1.0363293,5.1410885,0.7907849,3.9991512,1.4344853,7.1162863,1.9526912,9.875134,0.72515935,0.72531414,0.7300854,0.82662785,0.816824,0.7214451,1.5726839,1.3459456,0.70552415,5,6,9.14024,1,1,0.3095212136186751
1998E1F498811FB5FB70A886D43AB083,1,1.0836444,3.1848238,0.6633182,1.7754157,1.0767307,3.1645043,1.1452968,3.065463,0.74848413,0.6466961,0.83819586,0.43946844,1.2869041,0.75145775,5.221629,0.9283019,0.3239157,3,0,3.964445,1,1,0.24585480507782154
1243A4858DC0A82572598ADC5F7E3465,1,1.303419,3.2266788,0.9691513,4.250983,1.1968706,2.9629128,1.0564191,4.6337647,0.83499753,0.8042934,1.3403594,1.368387,0.8660841,0.6809043,5.592218,1.1012383,0.53835434,3,8,7.395667,2,1,0.3126863354324243
DE1E018C53E165D342881148EC2A15A6,1,34.864616,198.00098,30.447445,215.63252,1.22902,6.9797745,1.796317,12.721737,0.9296127,0.9291225,78.02444,90.90394,45.998493,50.77135,10.656162,1.9159915,0.8975669,1,25,413.63348,2,2,0.39706247707054043
B8A80B60CD22C86D3F141251A49B16FC,1,0.79937464,4.4394746,0.6359887,4.636873,1.6702827,9.276223,2.264478,16.509878,0.5724127,0.6239905,0.18866706,0.35645947,1.1974272,1.0628898,3.4735339,1.390219,0.7292876,7,26,9.076347,1,1,0.27594761436884563
72D2D903B6C65B427E7280AEBD83D167,1,171316.17,605834.5,171774.03,607163.75,4.3992496,15.557299,4.395381,15.5362015,0.9856026,0.9854736,391439.2,521734.28,414012.38,415045.5,11.142462,1.0816793,0.52109295,1,24,1.2129982e+06,2,1,0.6762976314785679
6A4E006B8818390DC3DE2C5DA40E9F87,1,0.6013156,1.5921125,0.45672545,1.6858335,1.2391814,3.2809997,1.6409801,6.0570726,0.38555616,0.4179116,-0.26387858,-0.1880237,0.79331845,0.6848602,3.6328843,1.4989817,0.7768919,7,32,3.277946,3,2,0.22560515375531529
7CE1E80DA20B9878A866B3AB6AE1EBCD,1,660149.1,1.1182445e+07,660863.5,1.1186536e+07,6.355799,107.662605,6.349905,107.485794,0.9931109,0.9931109,1.508375e+06,2.0072645e+06,103863.07,104073.99,11.14567,1.1213348,0.55628663,1,11,2.236898e+07,1,1,0.7019905016160839
1A6C6745AFC79996BC883BD1AC40C335,1,1.0574261,2.377954,0.77508074,2.348069,1.2905704,2.902252,1.3749311,4.165286,0.7358413,0.71677375,0.77828956,0.77892905,0.65825397,0.5017597,4.265111,2.0934186,0.92553604,3,16,4.5606112,3,1,0.34189261427424233
1F7292E9D7255A6BCFF97F93C1FA4726,1,0.47665787,1.2770611,0.31412062,0.8047714,1.1405171,3.0556712,1.1795624,3.0220182,0.26188818,0.21990865,-0.54870945,-0.62116283,0.46532726,0.3438377,4.7367773,1.5389001,0.7934825,3,26,1.9597766,3,2,0.18113202782279
F49A7B93598D4B26EB645B57E2675243,1,0.5722442,2.0426135,0.3946102,1.9114481,1.5423878,5.50552,1.4632243,7.087696,0.3572774,0.3298243,-0.33030388,-0.37668875,0.251079,0.21443571,2.1255972,1.1883723,0.6123281,7,10,3.920217,2,2,0.18466251040133744
84F4BFD7A75467F3B469A6787AA33AD8,1,1.5417948,4.6655884,1.1217037,4.9878206,1.7756513,5.373256,2.2454896,9.9849,0.87191993,0.8487499,1.885025,1.8317404,2.7973373,2.0738335,6.545209,1.7900876,0.8701138,3,27,9.653409,1,1,0.37289270956786913
366A34961B7262410150B1917D88254E,1,1.2919707,3.5500717,0.9056824,4.483136,1.080485,2.9689517,1.3273809,6.570547,0.83197874,0.77872384,1.3142014,1.1756104,1.3811423,0.96351105,3.2967653,1.2617694,0.6578941,7,5,7.957093,2,1,0.32593804219839984
7516FBFFB7D39E03C89772161C7FDA98,1,1.5248876,4.108631,1.3276881,4.291237,1.111125,2.9937959,1.2206453,3.9452631,0.8702686,0.87403566,1.8463937,2.4573846,1.4316348,1.2743708,6.4004884,1.3407035,0.7028408,3,19,8.399868,2,1,0.3519630513868656
1CFF62F95FBC4C973FF8678AC2B438FA,1,1.143928,5.8907957,0.66552806,4.5933948,3.6761546,18.930805,6.001523,41.42179,0.7771499,0.6485796,0.97593814,0.44618046,0.28299534,0.10905103,3.7103047,1.3846766,0.72644943,2,2,9.187404,2,2,0.3089633522964991
1F81A6F7B03EA728C225B29F59A8C258,1,1.2546477,2.703023,0.76104546,2.6219308,0.92990494,2.0033946,1.4300928,4.926912,0.8201615,0.7094202,1.2289219,0.7362991,1.1913633,0.7726293,1.7293477,1.0469674,0.48912454,0,12,5.324954,2,1,0.28952042762323005
6BAED28FA2C707C0B5252E599AECE21C,1,0.48311424,1.3694166,0.35309213,1.348135,1.0852946,3.0763333,1.3174592,5.0301685,0.2681838,0.27169284,-0.53395724,-0.50279313,0.48323214,0.3922982,4.4123797,2.1810324,0.93559873,3,15,2.7175517,2,1,0.2103069960171496
F40D3A0A45C35A292B3ECDBC769B3AAC,1,0.5518331,3.920569,0.41673014,3.177667,1.8496923,13.141377,1.98594,15.143269,0.3372036,0.36083806,-0.37694135,-0.309503,0.4289061,0.31490153,2.0911899,1.6127084,0.81910366,7,20,7.098236,1,1,0.2163877486181373
78DD6E5BBEA8051AB65627FB4E7AEA0F,1,1.0447612,4.933192,0.77314305,4.8422203,1.824453,8.614768,2.1268532,13.320553,0.7292876,0.7158965,0.7493515,0.77304363,1.8107816,1.249708,2.8996093,1.2868447,0.6728849,7,31,9.775412,2,1,0.30399450159244784
6C5AA1EEEC3CEC535652CCE14BA49E70,1,0.13333446,0.24046116,0.08656388,0.14660266,0.9975014,1.7989374,1.154903,1.955918,0.014139381,0.01499084,-1.33317,-1.3123296,0.17537975,0.11115766,2.654044,1.038227,0.46505147,4,25,0.37334913,1,1,0.06728793066803954
78297F17CC7ECCBD07DFE236401E0B4F,1,2.6236112,21.01416,2.440977,16.369125,1.8218706,14.592511,2.310017,15.490911,0.89986324,0.89705086,4.3568707,5.83882,4.0820985,3.8562424,3.0258322,3.3894536,0.9886214,4,31,37.383286,1,1,0.401276958688098
3CE4D3438CEEF5F75F6E109D118ACECE,1,0.84195364,3.3804915,0.56911224,3.3760414,1.2009611,4.8219266,1.5672561,9.29715,0.6069871,0.55948603,0.28595594,0.15333301,0.93492335,0.6132472,4.49896,1.4365025,0.75098693,3,18,6.7565327,2,2,0.2747466042102041
885A7554AB657CB19E5C5318B7F84234,1,0.8281453,2.861637,0.60212183,1.325903,1.1789052,4.07368,1.1696041,2.5755281,0.59578913,0.593467,0.2544053,0.2535943,0.81606555,0.71058536,6.8213506,1.7126336,0.8486467,3,0,3.8710487,2,2,0.29229823622338535
AB9EC5009B95CC354EED52D021E8A7FF,1,0.6009691,2.2905867,0.45830655,2.4726148,1.7042227,6.495625,1.4853703,8.013738,0.38524655,0.42036277,-0.2646704,-0.18322136,1.0107697,0.76237994,2.0635557,1.1087418,0.54532087,7,25,4.7632017,2,1,0.19217377004524822
29C0D2219A24083323E9C7FA75B336C7,1,1.0804737,4.420554,0.7052543,3.365922,1.1717219,4.793879,1.404653,6.7038965,0.7472715,0.67525864,0.83095104,0.56684256,0.86999255,0.7106989,5.682216,1.9105328,0.896509,3,0,6.148159,3,2,0.33327756540224546
4AA7D333A0BFF0F2CAA02D98D645FBDA,1,0.67974085,1.8629001,0.43904388,1.2366571,1.3935106,3.81906,1.152676,3.2467484,0.46497408,0.39270326,-0.08468454,-0.24172862,0.641756,0.41684064,1.4650283,0.9954669,0.38720748,0,17,2.8247077,1,1,0.17672419728280314
4C07126084E751DAFFFB50884F0D66FB,1,0.61516404,3.5718448,0.37882572,1.3069136,1.3094003,7.6028104,1.1936839,4.1180987,0.39956653,0.30791858,-0.23223628,-0.42463154,0.47838226,0.37595978,1.8807142,1.0852451,0.5242924,0,0,4.2046776,1,1,0.17480584321007303
8E3A88E35BCCB8A54087154A946CB8B3,1,1.8755177,5.9988503,1.00449,9.063124,1.6442509,5.259143,1.9819338,17.88222,0.8890523,0.8172717,2.6475496,1.4757227,3.4512415,1.9797009,3.454673,2.3211884,0.9479062,7,26,15.061974,1,1,0.3821374037797724
0A8FF0F7EE68CE6D37523985592CD5DE,1,1.0049932,1.74823,0.7878442,1.7712684,1.0110086,1.758694,1.0626452,2.3890889,0.70952344,0.72361124,0.65848553,0.8176959,0.995995,0.6965866,2.4145224,1.3453786,0.70516294,7,1,3.4970152,1,1,0.30694107114791847
0A5EEBBF665D8A1817463422D233E003,1,1.7546861,3.100472,1.2110742,3.2672777,1.0750787,1.8996284,1.4160937,3.8203864,0.8853368,0.8629151,2.3714612,2.1031888,2.0211663,1.6323565,6.6470404,1.5524904,0.7986686,3,26,6.3677497,2,1,0.36650248917474987
4AAD82CF8FACFDB7107B4C6D688601E6,1,0.48474833,1.6867396,0.3663604,1.4544396,2.035439,7.0825534,1.9287844,7.657216,0.27014476,0.290941,-0.5302235,-0.46249294,0.3487171,0.25847912,1.8792074,1.1650066,0.5946281,0,10,3.0049896,4,3,0.16371367365274053
B7B9488E3A7EAC486091B31D26D822C2,1,1.3736789,2.768751,1.2884928,3.301213,1.059221,2.134938,1.3587756,3.4812832,0.8500916,0.87114584,1.5008966,2.3383353,1.9905466,2.2434363,4.1592455,1.3144609,0.6886756,2,24,6.069964,2,1,0.34653673819386954
6A649D6AED5BD9BA764D2845D837DBCA,1,0.56883013,1.8413165,0.3373833,1.9191015,1.2519407,4.0525613,1.4900664,8.475786,0.3534071,0.25118044,-0.33810475,-0.5505062,0.26826593,0.193671,1.5564277,0.9409603,0.33586192,0,2,3.7494495,2,1,0.1323488213417767
5AA2B703114808CFCC04DC3923B99CA2,1,1.1676525,3.8336096,1.0019147,3.4376621,1.0298839,3.3812907,1.1158862,3.8287091,0.7870062,0.81634283,1.0301462,1.4679006,1.0599254,0.7982995,5.569425,1.9954491,0.91144824,3,1,7.2712717,1,1,0.36181274600600993
AEC7DD89BF02F672CE1BCB2F0C100243,1,0.96096253,3.5357006,0.74516654,3.3321118,1.6402308,6.0349536,1.7325398,7.747284,0.68503755,0.7003638,0.5578797,0.68806946,1.1791542,1.1118996,6.9260583,1.884244,0.8919163,3,30,5.807036,3,2,0.3271959906849517
5EAEFAE1CCDE5EBA19ECB4AF8A02FBD5,1,697927.1,9.530515e+06,698596.44,9.534305e+06,6.8025146,92.89145,6.7954416,92.74284,0.99347216,0.99347216,1.5946941e+06,2.1218722e+06,102593.97,102803.68,11.145115,1.122249,0.55698323,1,14,1.906482e+07,1,1,0.7014685634572435
A64E978A221146ACE5F56A876D7ACE42,1,3.7420062e+06,1.9525962e+07,3.744457e+06,1.9533046e+07,3.6451888,19.020763,3.6449373,19.013899,0.9980907,0.99803907,8.550119e+06,1.1373181e+07,7.8179395e+06,7.822676e+06,11.146313,1.1739275,0.60169774,1,31,3.905901e+07,1,1,0.9432719979610278
AD7D8E5FB1E5E263BE3C102B15190CC4,1,0.97339654,4.9582925,0.73783064,4.8552084,2.7046847,13.777138,3.1597311,20.792244,0.69226205,0.6956937,0.5862902,0.6657879,2.2679622,1.7599999,1.5608925,1.0559494,0.4974327,4,30,9.549313,3,1,0.2700861790584263
E369FC8334CC32C24FE9EFA2BE9CD88B,1,0.9916898,2.898954,0.8027627,3.29619,1.0785998,3.153013,1.3057904,5.3616505,0.70211834,0.73135173,0.62808853,0.8630085,1.2162265,0.9714652,2.6780114,1.4291918,0.7477359,7,30,6.1951437,2,1,0.3131936242314751
D076FDC891800CA297B7CE4BEF149032,1,1.3939986,6.897709,1.0845093,5.075656,2.1774106,10.774146,2.2749584,10.647128,0.8536006,0.8398483,1.5473251,1.7187681,2.1939268,1.7728125,2.3142385,1.349445,0.7075109,5,30,10.303445,2,1,0.3452305047160543
E3530276F259EB681821F7B8C7D32B62,1,0.8479047,2.6183827,0.6287912,2.686645,1.0509815,3.245497,1.1642674,4.9745812,0.61145085,0.6181077,0.29955348,0.33459824,0.80627173,0.6640735,3.1350753,1.2711886,0.6635963,7,15,5.305028,1,1,0.2712083405245712
